gene	p_ebm	n_pep	abun	l2fc	color
Agpat2	0.14534693606992224	6	253.4500244005	0.16646993922169545	#C9C9C9
Agpat3	0.43641056857283206	4	285.07837776590003	0.05865508619027862	#C9C9C9
Agpat4	0.005571356518189588	6	941.7822051605	0.28637796486045414	#CCCCFF
Agpat5	1.3741621514466138e-5	7	1263.0815180622	0.41220600667586127	#CCCCFF
Agps	0.3962294061179301	7	571.2018976699001	0.08807716603347875	#C9C9C9
Agrn	0.6615544311356293	7	433.4882137224	0.0649716141976128	#C9C9C9
Agtpbp1	0.00512303873137171	1	73.209739677	-0.27055405608826816	#FFCCCC
Ahctf1	0.7990888941990644	7	781.1415399902	-0.016652468743396265	#C9C9C9
Ahcy	4.298863200766789e-4	5	952.5800515603	-0.3541401708595959	#FFCCCC
Ahcyl1	0.002049631695345317	7	521.5794300929	-0.27134906421495597	#FFCCCC
Ahcyl2	5.36563289269416e-4	8	1187.3260878387	-0.2863052969694695	#FFCCCC
Ahdc1	0.3646516337482425	2	106.9961210366	-0.03685407111911924	#C9C9C9
Ahi1	0.014191304330805548	5	586.4577054591	-0.21196801921295355	#FFCCCC
Ahnak	0.002360091210167817	5	603.8511869842	-0.2505941078077116	#FFCCCC
Ahnak2	0.9311558000998039	5	368.3263422474	-0.0035118052457756904	#C9C9C9
Ahsa1	0.034770981790565585	5	411.3057986559	-0.2313975512419876	#FFCCCC
Ahsa2	0.5567479147567262	2	167.6679388575	-0.09223590081652513	#C9C9C9
Aida	0.04048352806357165	4	307.54498595859997	-0.10559147783550601	#FFCCCC
Aif1l	0.9339997314557312	2	237.7814726076	-0.0068022114736845775	#C9C9C9
Aifm1	0.5809793716647034	5	485.0629917825	-0.016306277037875325	#C9C9C9
Aifm2	0.06254148957049598	9	584.8323572422	0.16950358693211462	#C9C9C9
Aim2	0.02241635058085206	5	856.3222374184	-0.12703545614361123	#FFCCCC
Aimp1	0.0013415832498474937	4	501.0017198276	-0.29580255521935583	#FFCCCC
Aimp2	3.595696969026104e-4	4	197.2402312012	-0.25448174291942033	#FFCCCC
Aip	0.6403594456932882	6	548.2475949503	-0.07362879185651806	#C9C9C9
Ak1	0.1369538010622907	4	377.2105362527	-0.13380182147120365	#C9C9C9
Ak2	0.747153205531286	4	915.0580221973	0.0604826845644772	#C9C9C9
Ak3	0.18481916445133348	4	487.2485515716	0.10680182540143689	#C9C9C9
Ak4	0.7528433333191926	6	464.71863297149997	-0.05380296320573045	#C9C9C9
Ak6	0.0019300213664624549	5	404.4868841974	-0.2706000114106935	#FFCCCC
Akap1	0.3358982792481037	7	909.0793563486	0.10291823948565505	#C9C9C9
Akap10	0.14745809232893903	4	186.8836650206	-0.21253322067020816	#C9C9C9
Akap11	2.8500092819182997e-4	7	611.971402047	-0.33640770819842897	#FFCCCC
Akap12	0.552028976754072	6	601.3279418776	0.06701373342236676	#C9C9C9
Akap13	0.0027077523036333363	3	203.51604142949998	-0.39596531935857737	#FFCCCC
Akap17b	0.554196566706371	1	26.2363758269	0.09197169043291009	#C9C9C9
Akap5	0.14206801394268642	1	52.8641642696	-0.1304519175492859	#C9C9C9
Akap7	0.04095269752122209	7	604.9551019583	-0.15045940573212063	#FFCCCC
Akap8	0.4633895377925725	5	454.414358085	-0.05580779193519329	#C9C9C9
Akap8l	0.0571337414801653	5	276.8097884786	0.13704727279613352	#C9C9C9
Akap9	0.813803830444454	9	690.5549005775	-0.03867942229213033	#C9C9C9
Akirin2	0.03565263204059291	3	318.320552366	-0.21542236138302173	#FFCCCC
Akr1a1	0.1787456161833102	3	99.9855189315	-0.16575818618508018	#C9C9C9
Akr1b1	0.019476228406776302	6	676.6095930701999	-0.2131051621939266	#FFCCCC
Akr1b10	0.01608645054567314	6	424.7211659886	-0.2256695518218841	#FFCCCC
Akr1b7	0.00620160670623485	6	631.8138429066	-0.17257326608624957	#FFCCCC
Akr1b8	0.05935239776769786	5	448.9781863992	-0.1858075714091214	#C9C9C9
Akr1c12	0.001993555614003375	2	218.68570605300002	-0.3410061868408355	#FFCCCC
Akr1c13	0.005554697466918035	7	819.4284379525001	-0.2216180690766782	#FFCCCC
Akr1e2	0.015874596461169038	4	255.8399487746	-0.20823691718858567	#FFCCCC
Akr7a2	0.3982779393202654	5	414.1932189505	-0.10891584230131465	#C9C9C9
