inchi_key	conc	cells	nuclei	prp	gfp
NEQSWPCDHDQINX-MRXNPFEDSA-N	6.32	GFP	874	-1.303483728	2.804712355
TXZRKKQUOSAZKF-UHFFFAOYSA-N	6.32	GFP	868	0.967971613	2.27410446
GXWKSXUPEFVUOO-UHFFFAOYSA-N	6.32	GFP	786	-3.318816865	0.739186661
KLSRELDSEJWOAS-UHFFFAOYSA-N	6.32	GFP	979	1.254830761	5.400458573
JFUAWXPBHXKZGA-IBGZPJMESA-N	6.32	GFP	951	-7.841138302	0.855785197
NRJSHVPDELFHKB-UHFFFAOYSA-N	6.32	GFP	743	0.209206936	0.83110981
OCBMECSFDVUYQN-ROUUACIJSA-N	6.32	GFP	1038	0.576203834	4.297219069
WJUNQSYQHHIVFX-UHFFFAOYSA-N	6.32	GFP	64	-4.906026838	1.578486449
RQVLGMREYUFLPQ-UHFFFAOYSA-N	6.32	GFP	833	-1.108116685	1.53130879
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	6.32	GFP	772	7.020410469	2.913948292
VOASEWXFCTZRDF-UHFFFAOYSA-N	6.32	GFP	49	-12.83469791	-11.93603042
KXSNSVDPSDYDHW-HXUWFJFHSA-N	6.32	GFP	858	3.470445762	0.487427706
CLGRAWDGLMENOD-UHFFFAOYSA-N	6.32	GFP	816	-8.919741216	-3.069989498
XYUYSDBKGVJSKN-UHFFFAOYSA-N	6.32	GFP	541	-0.124810657	6.045285249
	NA	GFP	881	0.383456852	0.066720071
	NA	GFP	1029	2.121118256	-12.80790338
NEQSWPCDHDQINX-MRXNPFEDSA-N	6.32	GFP	889	-0.887594612	2.026442455
TXZRKKQUOSAZKF-UHFFFAOYSA-N	6.32	GFP	927	0.661493418	1.613558165
GXWKSXUPEFVUOO-UHFFFAOYSA-N	6.32	GFP	860	-4.062941472	-1.026733237
KLSRELDSEJWOAS-UHFFFAOYSA-N	6.32	GFP	977	2.827079967	3.654927622
JFUAWXPBHXKZGA-IBGZPJMESA-N	6.32	GFP	928	-8.42633405	-0.271408471
NRJSHVPDELFHKB-UHFFFAOYSA-N	6.32	GFP	706	1.821263781	0.30602555
OCBMECSFDVUYQN-ROUUACIJSA-N	6.32	GFP	1054	1.014388678	2.774230102
WJUNQSYQHHIVFX-UHFFFAOYSA-N	6.32	GFP	73	0.225511668	-6.848211757
RQVLGMREYUFLPQ-UHFFFAOYSA-N	6.32	GFP	685	-2.278035949	-1.716873492
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	6.32	GFP	915	7.362304838	2.210719649
VOASEWXFCTZRDF-UHFFFAOYSA-N	6.32	GFP	42	-11.86512778	-12.67546285
KXSNSVDPSDYDHW-HXUWFJFHSA-N	6.32	GFP	862	1.404530056	-1.341401113
CLGRAWDGLMENOD-UHFFFAOYSA-N	6.32	GFP	758	-8.982106009	-3.649273346
XYUYSDBKGVJSKN-UHFFFAOYSA-N	6.32	GFP	656	-0.295656916	7.37311381
	NA	GFP	847	0.725101927	1.80557998
	NA	GFP	971	1.410313016	-12.85966503
NEQSWPCDHDQINX-MRXNPFEDSA-N	1.99712	GFP	900	0.125692492	1.483550859
TXZRKKQUOSAZKF-UHFFFAOYSA-N	1.99712	GFP	774	1.050411944	-0.12783349
GXWKSXUPEFVUOO-UHFFFAOYSA-N	1.99712	GFP	870	-2.147205739	0.559497891
KLSRELDSEJWOAS-UHFFFAOYSA-N	1.99712	GFP	1033	-6.086442112	1.698078336
JFUAWXPBHXKZGA-IBGZPJMESA-N	1.99712	GFP	830	-5.995652571	-1.324546752
NRJSHVPDELFHKB-UHFFFAOYSA-N	1.99712	GFP	732	-0.757958057	-3.450037272
OCBMECSFDVUYQN-ROUUACIJSA-N	1.99712	GFP	874	-1.77336647	0.281777486
WJUNQSYQHHIVFX-UHFFFAOYSA-N	1.99712	GFP	94	-4.806266604	-7.925385372
RQVLGMREYUFLPQ-UHFFFAOYSA-N	1.99712	GFP	733	-1.516968295	-1.789287493
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	1.99712	GFP	845	5.089094825	1.60004587
VOASEWXFCTZRDF-UHFFFAOYSA-N	1.99712	GFP	304	-9.086474973	-5.849783428
KXSNSVDPSDYDHW-HXUWFJFHSA-N	1.99712	GFP	704	2.47932717	-0.329154405
CLGRAWDGLMENOD-UHFFFAOYSA-N	1.99712	GFP	951	-8.227479474	-3.32624917
XYUYSDBKGVJSKN-UHFFFAOYSA-N	1.99712	GFP	675	-0.099582251	3.155996157
	NA	GFP	887	-0.790488907	-0.760447364
	NA	GFP	1078	0.877210104	-13.04945777
NEQSWPCDHDQINX-MRXNPFEDSA-N	1.99712	GFP	883	1.459228624	1.521870886
TXZRKKQUOSAZKF-UHFFFAOYSA-N	1.99712	GFP	879	0.890936074	-0.656520093
GXWKSXUPEFVUOO-UHFFFAOYSA-N	1.99712	GFP	919	-1.485159432	0.451921853
KLSRELDSEJWOAS-UHFFFAOYSA-N	1.99712	GFP	1095	-6.833235194	1.798868889
JFUAWXPBHXKZGA-IBGZPJMESA-N	1.99712	GFP	902	-4.903632332	-0.125089673
NRJSHVPDELFHKB-UHFFFAOYSA-N	1.99712	GFP	758	-1.571114598	-3.724083927
OCBMECSFDVUYQN-ROUUACIJSA-N	1.99712	GFP	873	-0.847929196	0.485232446
WJUNQSYQHHIVFX-UHFFFAOYSA-N	1.99712	GFP	84	-9.14831589	-9.534299184
RQVLGMREYUFLPQ-UHFFFAOYSA-N	1.99712	GFP	812	-0.943056797	-1.75861042
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	1.99712	GFP	820	5.228146734	1.277607084
VOASEWXFCTZRDF-UHFFFAOYSA-N	1.99712	GFP	241	-7.966728227	-5.459841481
KXSNSVDPSDYDHW-HXUWFJFHSA-N	1.99712	GFP	855	1.666842644	1.585035325
CLGRAWDGLMENOD-UHFFFAOYSA-N	1.99712	GFP	946	-8.529006426	-3.682850992
XYUYSDBKGVJSKN-UHFFFAOYSA-N	1.99712	GFP	737	0.104066756	1.684740267
	NA	GFP	693	0.187919611	-1.130060756
	NA	GFP	938	1.588012631	-13.27375828
NEQSWPCDHDQINX-MRXNPFEDSA-N	0.63108992	GFP	833	1.591960741	-0.445920458
TXZRKKQUOSAZKF-UHFFFAOYSA-N	0.63108992	GFP	947	-0.438762418	0.423119789
GXWKSXUPEFVUOO-UHFFFAOYSA-N	0.63108992	GFP	864	-0.65931506	-0.347938618
KLSRELDSEJWOAS-UHFFFAOYSA-N	0.63108992	GFP	1017	-3.151121323	-0.468241665
JFUAWXPBHXKZGA-IBGZPJMESA-N	0.63108992	GFP	929	-4.26263316	-1.068225241
NRJSHVPDELFHKB-UHFFFAOYSA-N	0.63108992	GFP	666	2.051667466	1.322657281
OCBMECSFDVUYQN-ROUUACIJSA-N	0.63108992	GFP	771	1.489377009	-0.438222176
WJUNQSYQHHIVFX-UHFFFAOYSA-N	0.63108992	GFP	564	-5.945873116	0.717101357
RQVLGMREYUFLPQ-UHFFFAOYSA-N	0.63108992	GFP	786	-0.186630935	0.02142095
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	0.63108992	GFP	781	0.945294516	0.04151896
VOASEWXFCTZRDF-UHFFFAOYSA-N	0.63108992	GFP	726	-3.088825682	3.2988792
KXSNSVDPSDYDHW-HXUWFJFHSA-N	0.63108992	GFP	848	0.336329176	-0.427993534
CLGRAWDGLMENOD-UHFFFAOYSA-N	0.63108992	GFP	1027	-0.386969547	1.28206995
XYUYSDBKGVJSKN-UHFFFAOYSA-N	0.63108992	GFP	710	0.6667447	-0.801688413
	NA	GFP	759	0.015027188	0.27922584
	NA	GFP	1003	1.41031166	-12.41106401
NEQSWPCDHDQINX-MRXNPFEDSA-N	0.63108992	GFP	901	0.602136402	-1.347878063
TXZRKKQUOSAZKF-UHFFFAOYSA-N	0.63108992	GFP	920	-0.539600001	-1.212233367
GXWKSXUPEFVUOO-UHFFFAOYSA-N	0.63108992	GFP	910	-0.784429386	-1.554592429
KLSRELDSEJWOAS-UHFFFAOYSA-N	0.63108992	GFP	1124	-3.220446821	2.721455959
JFUAWXPBHXKZGA-IBGZPJMESA-N	0.63108992	GFP	917	-4.073519736	-2.165207538
NRJSHVPDELFHKB-UHFFFAOYSA-N	0.63108992	GFP	772	3.539811638	-1.654461659
OCBMECSFDVUYQN-ROUUACIJSA-N	0.63108992	GFP	955	0.804825134	0.68505135
WJUNQSYQHHIVFX-UHFFFAOYSA-N	0.63108992	GFP	581	-7.713578322	-3.807422796
RQVLGMREYUFLPQ-UHFFFAOYSA-N	0.63108992	GFP	860	0.055775341	-1.186867244
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	0.63108992	GFP	786	2.021419681	-0.428707911
VOASEWXFCTZRDF-UHFFFAOYSA-N	0.63108992	GFP	746	-4.93995051	0.231383875
KXSNSVDPSDYDHW-HXUWFJFHSA-N	0.63108992	GFP	768	2.566961643	0.345450719
CLGRAWDGLMENOD-UHFFFAOYSA-N	0.63108992	GFP	928	-1.489900057	-1.28020729
XYUYSDBKGVJSKN-UHFFFAOYSA-N	0.63108992	GFP	718	1.584507619	1.511586456
	NA	GFP	750	1.442764413	-0.116183857
	NA	GFP	931	1.054909719	-13.54982045
NEQSWPCDHDQINX-MRXNPFEDSA-N	0.199424415	GFP	939	-0.072723785	0.837170099
TXZRKKQUOSAZKF-UHFFFAOYSA-N	0.199424415	GFP	869	1.13098798	0.560893468
GXWKSXUPEFVUOO-UHFFFAOYSA-N	0.199424415	GFP	850	0.408396238	2.00969999
KLSRELDSEJWOAS-UHFFFAOYSA-N	0.199424415	GFP	928	-1.17631127	0.031783692
JFUAWXPBHXKZGA-IBGZPJMESA-N	0.199424415	GFP	771	-5.046386245	-2.164839901
NRJSHVPDELFHKB-UHFFFAOYSA-N	0.199424415	GFP	776	1.831446939	0.542621611
OCBMECSFDVUYQN-ROUUACIJSA-N	0.199424415	GFP	913	1.45601348	2.089062428
WJUNQSYQHHIVFX-UHFFFAOYSA-N	0.199424415	GFP	816	-1.123481119	1.153605585
RQVLGMREYUFLPQ-UHFFFAOYSA-N	0.199424415	GFP	802	0.665335838	1.759531886
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	0.199424415	GFP	737	-0.627367746	-1.768753008
VOASEWXFCTZRDF-UHFFFAOYSA-N	0.199424415	GFP	806	-0.75860546	0.578418275
KXSNSVDPSDYDHW-HXUWFJFHSA-N	0.199424415	GFP	791	0.95785319	-1.649473886
CLGRAWDGLMENOD-UHFFFAOYSA-N	0.199424415	GFP	830	-0.83444423	0.153496142
XYUYSDBKGVJSKN-UHFFFAOYSA-N	0.199424415	GFP	670	2.756443564	0.212542692
	NA	GFP	738	1.267845539	1.524044334
	NA	GFP	925	-0.188994366	-13.61883599
NEQSWPCDHDQINX-MRXNPFEDSA-N	0.199424415	GFP	933	-0.011667705	0.407224462
TXZRKKQUOSAZKF-UHFFFAOYSA-N	0.199424415	GFP	949	1.403549695	-0.127213387
GXWKSXUPEFVUOO-UHFFFAOYSA-N	0.199424415	GFP	857	1.744242207	1.33803996
KLSRELDSEJWOAS-UHFFFAOYSA-N	0.199424415	GFP	1003	0.162939783	5.03956201
JFUAWXPBHXKZGA-IBGZPJMESA-N	0.199424415	GFP	941	-4.942880504	-0.153765461
NRJSHVPDELFHKB-UHFFFAOYSA-N	0.199424415	GFP	762	0.89733264	-0.359065911
OCBMECSFDVUYQN-ROUUACIJSA-N	0.199424415	GFP	808	0.476815041	0.798825582
WJUNQSYQHHIVFX-UHFFFAOYSA-N	0.199424415	GFP	762	-0.218693843	1.710371215
RQVLGMREYUFLPQ-UHFFFAOYSA-N	0.199424415	GFP	806	0.548976087	0.791983562
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	0.199424415	GFP	850	3.078330316	0.835196514
VOASEWXFCTZRDF-UHFFFAOYSA-N	0.199424415	GFP	825	-1.354868023	-0.243396226
KXSNSVDPSDYDHW-HXUWFJFHSA-N	0.199424415	GFP	794	0.53506851	-0.880729169
CLGRAWDGLMENOD-UHFFFAOYSA-N	0.199424415	GFP	815	-0.214327139	-0.545454785
XYUYSDBKGVJSKN-UHFFFAOYSA-N	0.199424415	GFP	647	-0.724424346	0.04706739
	NA	GFP	766	-0.697565106	0.604668312
	NA	GFP	892	0.166404864	-13.44629714
NEQSWPCDHDQINX-MRXNPFEDSA-N	0.063018115	GFP	869	1.510420079	0.527026607
TXZRKKQUOSAZKF-UHFFFAOYSA-N	0.063018115	GFP	749	-0.686044041	0.16920913
GXWKSXUPEFVUOO-UHFFFAOYSA-N	0.063018115	GFP	780	-1.69055156	-1.428143884
KLSRELDSEJWOAS-UHFFFAOYSA-N	0.063018115	GFP	972	-0.069045717	1.748611938
JFUAWXPBHXKZGA-IBGZPJMESA-N	0.063018115	GFP	919	-2.670137602	0.156144421
NRJSHVPDELFHKB-UHFFFAOYSA-N	0.063018115	GFP	773	-0.077806484	-1.287050572
OCBMECSFDVUYQN-ROUUACIJSA-N	0.063018115	GFP	778	-1.876281629	-1.355335117
WJUNQSYQHHIVFX-UHFFFAOYSA-N	0.063018115	GFP	823	-0.340944843	1.108005118
RQVLGMREYUFLPQ-UHFFFAOYSA-N	0.063018115	GFP	799	0.718538169	0.705403463
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	0.063018115	GFP	882	1.083578957	0.512177269
VOASEWXFCTZRDF-UHFFFAOYSA-N	0.063018115	GFP	835	-0.481688826	-0.497833574
KXSNSVDPSDYDHW-HXUWFJFHSA-N	0.063018115	GFP	815	0.87236239	0.61315959
CLGRAWDGLMENOD-UHFFFAOYSA-N	0.063018115	GFP	811	-1.3116862	-1.625643933
XYUYSDBKGVJSKN-UHFFFAOYSA-N	0.063018115	GFP	712	1.983732688	1.866790807
	NA	GFP	759	-0.373380172	-2.105098777
	NA	GFP	989	0.255256706	-13.20474274
NEQSWPCDHDQINX-MRXNPFEDSA-N	0.063018115	GFP	925	1.128831615	-0.330986234
TXZRKKQUOSAZKF-UHFFFAOYSA-N	0.063018115	GFP	869	2.071398525	0.419431745
GXWKSXUPEFVUOO-UHFFFAOYSA-N	0.063018115	GFP	615	-0.016633544	-2.412690081
KLSRELDSEJWOAS-UHFFFAOYSA-N	0.063018115	GFP	826	1.125892814	-0.085785976
JFUAWXPBHXKZGA-IBGZPJMESA-N	0.063018115	GFP	800	-3.310287056	0.26339879
NRJSHVPDELFHKB-UHFFFAOYSA-N	0.063018115	GFP	780	1.023088614	-0.263940039
OCBMECSFDVUYQN-ROUUACIJSA-N	0.063018115	GFP	803	2.028624769	1.8055583
WJUNQSYQHHIVFX-UHFFFAOYSA-N	0.063018115	GFP	821	1.037351466	1.176933529
RQVLGMREYUFLPQ-UHFFFAOYSA-N	0.063018115	GFP	648	-0.477022069	-1.038256727
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	0.063018115	GFP	658	-0.537637385	-0.515352605
VOASEWXFCTZRDF-UHFFFAOYSA-N	0.063018115	GFP	752	-0.240258543	0.586000936
KXSNSVDPSDYDHW-HXUWFJFHSA-N	0.063018115	GFP	759	1.190417768	0.276565968
CLGRAWDGLMENOD-UHFFFAOYSA-N	0.063018115	GFP	715	-1.365233843	-0.645279214
XYUYSDBKGVJSKN-UHFFFAOYSA-N	0.063018115	GFP	718	1.599087956	0.277800047
	NA	GFP	740	-0.076549273	-1.806690827
	NA	GFP	1026	-0.011295429	-13.61883599
NEQSWPCDHDQINX-MRXNPFEDSA-N	0.019913724	GFP	956	-0.256332665	0.584586761
TXZRKKQUOSAZKF-UHFFFAOYSA-N	0.019913724	GFP	809	-1.595831825	-0.838630112
GXWKSXUPEFVUOO-UHFFFAOYSA-N	0.019913724	GFP	956	0.829955944	0.543798463
KLSRELDSEJWOAS-UHFFFAOYSA-N	0.019913724	GFP	947	-0.006710088	0.380011855
JFUAWXPBHXKZGA-IBGZPJMESA-N	0.019913724	GFP	833	-0.750302644	0.458738398
NRJSHVPDELFHKB-UHFFFAOYSA-N	0.019913724	GFP	909	1.074894274	-0.24695479
OCBMECSFDVUYQN-ROUUACIJSA-N	0.019913724	GFP	916	1.609072462	2.139763102
WJUNQSYQHHIVFX-UHFFFAOYSA-N	0.019913724	GFP	845	1.29044438	1.349296557
RQVLGMREYUFLPQ-UHFFFAOYSA-N	0.019913724	GFP	835	1.353089656	0.537018231
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	0.019913724	GFP	817	1.978551753	-0.335502277
VOASEWXFCTZRDF-UHFFFAOYSA-N	0.019913724	GFP	838	1.710756428	1.812062758
KXSNSVDPSDYDHW-HXUWFJFHSA-N	0.019913724	GFP	936	0.087965541	0.221048375
CLGRAWDGLMENOD-UHFFFAOYSA-N	0.019913724	GFP	751	1.053561577	2.465022606
XYUYSDBKGVJSKN-UHFFFAOYSA-N	0.019913724	GFP	823	-0.942386206	0.281647531
	NA	GFP	781	-0.347008248	0.699577318
	NA	GFP	910	-0.011293395	-13.48943185
NEQSWPCDHDQINX-MRXNPFEDSA-N	0.019913724	GFP	920	1.275959091	0.357248336
TXZRKKQUOSAZKF-UHFFFAOYSA-N	0.019913724	GFP	848	-0.03600822	0.109113042
GXWKSXUPEFVUOO-UHFFFAOYSA-N	0.019913724	GFP	887	0.955017736	0.663205661
KLSRELDSEJWOAS-UHFFFAOYSA-N	0.019913724	GFP	1035	0.686373318	2.247010013
JFUAWXPBHXKZGA-IBGZPJMESA-N	0.019913724	GFP	868	-0.69426186	0.756837616
NRJSHVPDELFHKB-UHFFFAOYSA-N	0.019913724	GFP	799	-0.337577427	-0.897821871
OCBMECSFDVUYQN-ROUUACIJSA-N	0.019913724	GFP	860	0.409844488	0.736361317
WJUNQSYQHHIVFX-UHFFFAOYSA-N	0.019913724	GFP	802	0.102689717	0.755288551
RQVLGMREYUFLPQ-UHFFFAOYSA-N	0.019913724	GFP	965	0.470701436	1.849318504
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	0.019913724	GFP	862	0.267931671	0.168487014
VOASEWXFCTZRDF-UHFFFAOYSA-N	0.019913724	GFP	825	0.693501337	0.431458181
KXSNSVDPSDYDHW-HXUWFJFHSA-N	0.019913724	GFP	839	1.850170384	0.789634193
CLGRAWDGLMENOD-UHFFFAOYSA-N	0.019913724	GFP	718	0.620594812	0.148423712
XYUYSDBKGVJSKN-UHFFFAOYSA-N	0.019913724	GFP	732	-0.351038251	-0.392624529
	NA	GFP	905	1.029662623	2.30136753
	NA	GFP	941	1.054909719	-12.8941728
NEQSWPCDHDQINX-MRXNPFEDSA-N	0.006292737	GFP	788	2.005582077	1.186273925
TXZRKKQUOSAZKF-UHFFFAOYSA-N	0.006292737	GFP	891	1.254443031	-0.649470356
GXWKSXUPEFVUOO-UHFFFAOYSA-N	0.006292737	GFP	860	0.997452865	0.872726378
KLSRELDSEJWOAS-UHFFFAOYSA-N	0.006292737	GFP	801	0.250321092	0.923881068
JFUAWXPBHXKZGA-IBGZPJMESA-N	0.006292737	GFP	877	-1.027415746	-1.881564537
NRJSHVPDELFHKB-UHFFFAOYSA-N	0.006292737	GFP	801	0.990721678	1.399968329
OCBMECSFDVUYQN-ROUUACIJSA-N	0.006292737	GFP	810	2.020137602	1.962677947
WJUNQSYQHHIVFX-UHFFFAOYSA-N	0.006292737	GFP	773	-0.264883141	1.492771103
RQVLGMREYUFLPQ-UHFFFAOYSA-N	0.006292737	GFP	857	-0.421546246	-0.372696328
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	0.006292737	GFP	796	0.893161768	0.51883941200000006
VOASEWXFCTZRDF-UHFFFAOYSA-N	0.006292737	GFP	728	1.004020463	-1.050901153
KXSNSVDPSDYDHW-HXUWFJFHSA-N	0.006292737	GFP	895	0.633230787	0.893279106
CLGRAWDGLMENOD-UHFFFAOYSA-N	0.006292737	GFP	747	0.186005275	-1.797403751
XYUYSDBKGVJSKN-UHFFFAOYSA-N	0.006292737	GFP	780	1.998995603	0.426898023
	NA	GFP	824	0.759163809	0.490231094
	NA	GFP	782	0.910141969	-12.58324968
NEQSWPCDHDQINX-MRXNPFEDSA-N	0.006292737	GFP	731	-2.14297148	-0.905949392
TXZRKKQUOSAZKF-UHFFFAOYSA-N	0.006292737	GFP	813	0.33312046	0.73773605
GXWKSXUPEFVUOO-UHFFFAOYSA-N	0.006292737	GFP	854	0.130119864	-0.291556653
KLSRELDSEJWOAS-UHFFFAOYSA-N	0.006292737	GFP	812	0.794796421	0.014889751
JFUAWXPBHXKZGA-IBGZPJMESA-N	0.006292737	GFP	784	-0.834479277	-0.488474436
NRJSHVPDELFHKB-UHFFFAOYSA-N	0.006292737	GFP	845	-0.153325259	-0.667409559
OCBMECSFDVUYQN-ROUUACIJSA-N	0.006292737	GFP	798	0.522143906	1.766136633
WJUNQSYQHHIVFX-UHFFFAOYSA-N	0.006292737	GFP	795	-0.216763439	-0.586298091
RQVLGMREYUFLPQ-UHFFFAOYSA-N	0.006292737	GFP	700	1.556677214	-0.773424495
BZZYIHQWCXHSMZ-FMSKOOSDSA-N	0.006292737	GFP	780	0.732206663	0.72089312
VOASEWXFCTZRDF-UHFFFAOYSA-N	0.006292737	GFP	773	2.318132843	0.956893548
KXSNSVDPSDYDHW-HXUWFJFHSA-N	0.006292737	GFP	726	0.189213936	-0.505293493
CLGRAWDGLMENOD-UHFFFAOYSA-N	0.006292737	GFP	801	1.533726553	0.389254408
XYUYSDBKGVJSKN-UHFFFAOYSA-N	0.006292737	GFP	794	1.490531677	0.633169442
	NA	GFP	124	-15.6479681	-17.33581053
	NA	GFP	892	-0.533953379	-12.27522588
UZIATSFXNVOVFE-OAHLLOKOSA-N	20	GFP	308	15.82969603	-7.832522631
IYIGLWQQAMROOF-HHHXNRCGSA-N	20	GFP	540	1.565883479	-0.510302789
BSQHKYLMKDAHEX-GOSISDBHSA-N	20	GFP	412	3.272953204	0.315722882
OONFNUWBHFSNBT-HXUWFJFHSA-N	20	GFP	58	-0.70713593	-16.97277693
TZUYDLKHNQUNKS-UHFFFAOYSA-N	20	GFP	450	0.580368409	3.990051235
GMGMDWSPSKXMJH-OAQYLSRUSA-N	20	GFP	454	4.036343796	-2.862995361
SXHHURZUIGDYAR-QGZVFWFLSA-N	20	GFP	76	-1.246219495	-18.31542936
QPKKAIMODKGHRH-UHFFFAOYSA-N	20	GFP	55	-1.557358843	-19.0153231
YZRLVRHBPHBXFV-KYJUHHDHSA-N	20	GFP	712	0.032479023	0.400902311
STRAIBOPIVXLQO-UHFFFAOYSA-N	20	GFP	763	5.499858509	-2.33482941
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	20	GFP	743	0.889695201	-1.316239099
JRSGZNKDLJKFKK-XMMPIXPASA-N	20	GFP	413	0.158947572	0.312355714
GNKXHXKTZQAERZ-UHFFFAOYSA-N	20	GFP	646	-1.730870526	-1.152044431
CEUMAXLRGBKFQP-UHFFFAOYSA-N	20	GFP	59	-5.883672173	-15.4445225
	NA	GFP	665	3.603645923	-1.037235409
	NA	GFP	903	3.29544244	-13.02532547
UZIATSFXNVOVFE-OAHLLOKOSA-N	20	GFP	260	6.966689582	-10.88237756
IYIGLWQQAMROOF-HHHXNRCGSA-N	20	GFP	580	-1.247634178	1.075062672
BSQHKYLMKDAHEX-GOSISDBHSA-N	20	GFP	441	1.086452579	-0.637070482
OONFNUWBHFSNBT-HXUWFJFHSA-N	20	GFP	234	-3.067972582	-16.05872587
TZUYDLKHNQUNKS-UHFFFAOYSA-N	20	GFP	440	-2.261415953	1.401771771
GMGMDWSPSKXMJH-OAQYLSRUSA-N	20	GFP	393	1.229677421	0.185459939
SXHHURZUIGDYAR-QGZVFWFLSA-N	20	GFP	277	-3.708586	-18.67834146
QPKKAIMODKGHRH-UHFFFAOYSA-N	20	GFP	62	-3.979636413	-19.300924469999998
YZRLVRHBPHBXFV-KYJUHHDHSA-N	20	GFP	664	-2.482094371	2.214973716
STRAIBOPIVXLQO-UHFFFAOYSA-N	20	GFP	652	2.240163662	-2.658113454
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	20	GFP	692	-0.582376179	1.086550574
JRSGZNKDLJKFKK-XMMPIXPASA-N	20	GFP	453	-2.495695213	0.929412829
GNKXHXKTZQAERZ-UHFFFAOYSA-N	20	GFP	585	-4.409586927	-5.02096977
CEUMAXLRGBKFQP-UHFFFAOYSA-N	20	GFP	78	-8.557309535	-16.98055877
	NA	GFP	748	3.85933091	0.318464606
	NA	GFP	1134	2.276572881	-12.25634638
UZIATSFXNVOVFE-OAHLLOKOSA-N	6.32	GFP	498	4.668775624	-7.88854371
IYIGLWQQAMROOF-HHHXNRCGSA-N	6.32	GFP	770	-1.10115684	-2.469163188
BSQHKYLMKDAHEX-GOSISDBHSA-N	6.32	GFP	693	-0.860639626	1.661422409
OONFNUWBHFSNBT-HXUWFJFHSA-N	6.32	GFP	625	11.07666242	-1.762244302
TZUYDLKHNQUNKS-UHFFFAOYSA-N	6.32	GFP	526	-0.250884938	0.482545225
GMGMDWSPSKXMJH-OAQYLSRUSA-N	6.32	GFP	731	4.879735338	1.277162251
SXHHURZUIGDYAR-QGZVFWFLSA-N	6.32	GFP	295	-5.728737073	-18.87465026
QPKKAIMODKGHRH-UHFFFAOYSA-N	6.32	GFP	66	-6.079606413	-19.42941889
YZRLVRHBPHBXFV-KYJUHHDHSA-N	6.32	GFP	729	2.2640569	0.633246158
STRAIBOPIVXLQO-UHFFFAOYSA-N	6.32	GFP	641	2.400279737	-2.49932419
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	6.32	GFP	657	3.67342758	-0.376695328
JRSGZNKDLJKFKK-XMMPIXPASA-N	6.32	GFP	720	-0.059323487	-1.405397452
GNKXHXKTZQAERZ-UHFFFAOYSA-N	6.32	GFP	657	0.400217294	0.413685311
CEUMAXLRGBKFQP-UHFFFAOYSA-N	6.32	GFP	334	3.036358854	-6.461731448
	NA	GFP	635	3.514274371	0.96197364
	NA	GFP	1055	1.147565411	-13.12789172
UZIATSFXNVOVFE-OAHLLOKOSA-N	6.32	GFP	512	3.103237766	-7.496353375
IYIGLWQQAMROOF-HHHXNRCGSA-N	6.32	GFP	765	-2.543000053	-2.209439985
BSQHKYLMKDAHEX-GOSISDBHSA-N	6.32	GFP	787	-2.2453501	0.533841191
OONFNUWBHFSNBT-HXUWFJFHSA-N	6.32	GFP	632	8.392418012	-3.320732046
TZUYDLKHNQUNKS-UHFFFAOYSA-N	6.32	GFP	528	-1.911279708	-2.002000214
GMGMDWSPSKXMJH-OAQYLSRUSA-N	6.32	GFP	785	2.390958976	-0.176904786
SXHHURZUIGDYAR-QGZVFWFLSA-N	6.32	GFP	255	-7.792991363	-19.20850232
QPKKAIMODKGHRH-UHFFFAOYSA-N	6.32	GFP	59	-7.877253152	-19.55830553
YZRLVRHBPHBXFV-KYJUHHDHSA-N	6.32	GFP	704	-0.026801426	0.64863886
STRAIBOPIVXLQO-UHFFFAOYSA-N	6.32	GFP	638	3.891718969	-0.386678753
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	6.32	GFP	681	2.637707784	-0.251878875
JRSGZNKDLJKFKK-XMMPIXPASA-N	6.32	GFP	678	-1.959038343	-1.477973897
GNKXHXKTZQAERZ-UHFFFAOYSA-N	6.32	GFP	624	-0.723045673	-0.848419833
CEUMAXLRGBKFQP-UHFFFAOYSA-N	6.32	GFP	276	4.862193531	-5.106996754
	NA	GFP	589	2.064211393	1.444284406
	NA	GFP	904	1.785702959	-12.00882113
UZIATSFXNVOVFE-OAHLLOKOSA-N	1.99712	GFP	918	3.297344336	-3.416483341
IYIGLWQQAMROOF-HHHXNRCGSA-N	1.99712	GFP	962	2.641271583	-0.583957656
BSQHKYLMKDAHEX-GOSISDBHSA-N	1.99712	GFP	883	1.084119752	0.863813547
