WellsConcentration,inchi_key,single-cell hit for GFP,non-tox? for GFP,GFP.PrPko.count_ratio for GFP,membrane PrP-/GFP+ hit for GFP,membrane PrP,membrane GFP,cyto PrP,cyto GFP,smiles,cas_number,moa,gene_symbols[1],chembl_ids[1],pubchem_ids[1],SSEC PubChem CIDs annotation SSEC_set,PubChem CID,NSN-number,venn_cat_71767115,venn_x_coord_71767115,venn_y_coord_71767115,venn_cat_1791869146,venn_x_coord_1791869146,venn_y_coord_1791869146
1,ATEBXHFBFRCZMA-VXTBVIBXSA-N,1,1,5.20962624285152,0,-2.5051493865103,-1.35031129839177,-2.96243283084177,-1.30962564773883,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,72559-06-9,DNA-Directed RNA Polymerase Inhibitors,POLRMT,CHEMBL444633,,MoA public,6323490,EC-09-DC91,AB,4,6.2,A,2,2.5
1,SDABUVHLPSIZEG-NBMRYCAZSA-N,0,0,1.12515793367106,0,24.112740686817,25.385232966547,9.79309424600269,42.6964853347237,CN1C(=O)[C@@]23C[C@](C)(C#N)[C@H](c4ccc5c(c4)OCO5)N2C(=O)[C@]1(C)SS3,1607798-23-1,induces concomitant H3K9me3 downregulation,SUV39H1,,73603314,,,,,0.5,1,,0.2,0.5
1,PQUGCKBLVKJMNT-UHFFFAOYSA-N,0,1,2.19493285065059,0,-1.11185051512368,-0.159966566511508,-1.87160034481375,0.162296180397937,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,188817-13-2,Cyclooxygenase-1 Inhibitors;Non-Steroidal Antiinflammatory Drugs,PTGS1,CHEMBL26915,4306515,,,,,0.5,1,,0.2,0.5
1,UUDYZUDTQPLDDP-UHFFFAOYSA-N,0,1,2.51944706361664,0,-0.824349472525072,0.116660835078259,-1.0943197373557,0.152767077784731,O=C(Nc1cc(NC(=O)c2ccccc2)c(C(=O)O)cc1C(=O)O)c1ccccc1,70553-45-6,iGluR5 (GluK5) Antagonists,GRIK1,CHEMBL156717,4359312,MoA public,4359312,NE-05-KI90,,0.5,1,,0.2,0.5
1,CCAWRGNYALGPQH-UHFFFAOYSA-N,0,1,1.34585150146437,0,0.642298805664514,1.2327610171609,0.789378044657342,1.12250374686346,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1,1432660-47-3,"Isocitrate Dehydrogenase (NADP+) (IDPm, IDH2) (Arg140Gln Mutant) Inhibitors",IDH2,CHEMBL3392845,71299339,MoA public,71299339,CF-02-MS93,,0.5,1,,0.2,0.5
1,MVWWLCCKVBTYTD-UHFFFAOYSA-N,1,1,3.85077948566354,0,-2.14979172075113,-0.1947968148547,-2.55689538115715,-0.0284943880621616,Nc1c(O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1547162-41-3,CRBN neomorph;E3 ligase inhibitor,CRBN,,72736581,MoA public,72736581,KC-45-DZ26,AB,4,6.2,A,2,2.5
1,UYJNQQDJUOUFQJ-UHFFFAOYSA-N,0,0,-1.95268159243574,0,8.44656183318624,5.3764798786608,5.70686449122196,6.77744829254535,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,761437-28-9,Focal Adhesion Kinase (FAK) Inhibitors;IGF-1R Inhibitors,PTK2,CHEMBL458997,9934347,,,,,0.5,1,,0.2,0.5
1,XLVOWGDFXAVSFE-UHFFFAOYSA-N,0,1,3.11690511362584,0,-0.398964897626566,0.420761746395118,-1.00792127388564,0.960259082542764,CSc1ncc(CO)c(N)n1,588-36-3,CDK Inhibitors,CCND2,,220531,MoA public,220531,OB-00-XV94,,0.5,1,,0.2,0.5
1,GCUCIFQCGJIRNT-UHFFFAOYSA-N,0,1,0.398354122902237,0,0.152031578747026,-0.475609950788547,-0.677996187297487,-0.612071945674331,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,51411-04-2,Aldose Reductase Inhibitors,AKR1B1,CHEMBL63055,2120,MoA public,2120,IE-38-EO52,,0.5,1,,0.2,0.5
1,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,0,1,3.11448835743352,0,-1.82781584490329,-1.28168043512183,-2.33874489871915,-0.844876718490164,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,100568-02-3,Sodium Channel  Blockers;Serotonin Transporter (SERT) Inhibitors,SLC6A4,CHEMBL1201082,3386,MoA public,3386,CC-84-QJ26,,0.5,1,,0.2,0.5
1,JRWCBEOAFGHNNU-UHFFFAOYSA-N,0,1,2.01906454106391,0,-1.28884727098073,-0.744867649486428,-1.60697083834572,-0.700615228504844,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,943540-75-8,Inhibitors of Signal Transduction Pathways;HGFR (MET;c-Met) Inhibitors,MET,CHEMBL2133806,46911863,,,,,0.5,1,,0.2,0.5
1,KCCGYHFRRRMLAU-UHFFFAOYSA-N,0,1,1.67683459583151,0,-1.7013452076767,-0.529902961762412,-1.51061877783672,-0.760658759993902,NC(=O)C(O)(c1ccccc1)C(F)(F)F,20445-34-5,T-Type Calcium Channel Blockers,KCNK3,CHEMBL431598,10220069,MoA public,10220069,JF-74-GS02,,0.5,1,,0.2,0.5
1,VKGVZBMIHDQODH-UHFFFAOYSA-N,0,1,1.43547813608264,0,-0.652855580724638,-0.161049585252894,-1.22101086197976,0.315503763919295,O=c1[nH]c2ccccc2n1CCCCN1CCN(c2cccc(Cl)c2)CC1,,5-HT1A Receptor Antagonists;5-HT2A Antagonists,HTR1A,,23369423,MoA public,23369423,GD-66-LN30,,0.5,1,,0.2,0.5
1,OEBPANQZQGQPHF-UHFFFAOYSA-N,0,1,2.58798485378849,0,-1.43807009055909,-0.302385820053019,-1.95439117911224,-0.115644375591263,Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,130636-43-0,Potassium Channel Blockers;K(V)11.1 (erg1) Channel Blockers,KCNH2,CHEMBL360861,4486,,,,,0.5,1,,0.2,0.5
1,XDYLTMJUGCWWIL-RGEXLXHISA-N,1,0,4.14835961735563,0,-2.81402720022056,-2.07764136902638,-1.9964890000029,-0.269548375394179,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N(C)C)cc32)c1C,,PYK2 inhibitor,PTK2B,,59069608,MoA public,59069608,VC-79-JG59,AB,4,6.2,A,2,2.5
1,XIDPLDHLNCWZQE-UHFFFAOYSA-N,0,1,2.71046704740444,0,0.820192620904797,0.851889867600313,-0.042251227079539,1.16404443616776,CNCCC1CCc2ccccc2C1c1ccccc1,,HTR2C antagonist,HTR2C,,9839355,,,,,0.5,1,,0.2,0.5
1,VGPDHSJTCIECIM-QFQXNSOFSA-N,0,1,1.44093420518841,0,0.131441246005188,-0.0113215045934263,-0.724794584394039,-0.000919033419349326,C[N@@+]1(CCCc2ccccc2)CCC[C@@H](OC(=O)C(O)(c2cccs2)c2cccs2)C1,,Muscarinic M1 Antagonists;Muscarinic M2 Antagonists;Muscarinic M3 Antagonists,CHRM3,,11191882,MoA public,11191882,TC-78-NJ89,,0.5,1,,0.2,0.5
1,QECBVZBMGUAZDL-SJMSETAHSA-N,1,0,6.063926150137,0,-2.91764169363822,4.64265585856789,-2.45762501517801,7.12821538584051,CC(=C/C(C)C/C=C/C(C)=C/C(C)C(=O)C(C)C(O)C(C)C/C(C)=C/C(=O)O)/C=C/C1OC(=O)C=CC1C,87081-36-5,Exportin 1 inhibitor,XPO1,,6474906,,,,AB,4,6.2,A,2,2.5
1,JGAPWJRMEQDHGG-JOCHJYFZSA-N,0,1,1.929122806782,0,-0.720794715749987,-0.561926145005753,-1.46451345468201,-0.433199962143592,CCOCC1(COCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,469874-15-5,Somatostatin srif1C (sst3) Antagonists,SSTR3,CHEMBL2069501,9910573,MoA public,9910573,JE-32-PK68,,0.5,1,,0.2,0.5
1,MPDGHEJMBKOTSU-YKLVYJNSSA-N,0,1,3.26958206405816,0,-1.24725118241988,-0.265340896259,-1.98090805576603,-0.206316886327526,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,107420-91-7,11-beta-Hydroxysteroid Dehydrogenase Type 1 (11beta-HSD1) Inhibitors;11-beta-Hydroxysteroid Dehydrogenase Type 2 (11beta-HSD2) Inhibitors;17beta-Hydroxysteroid Dehydrogenase Type 3 (17beta-HSD3) Inhibitors,HSD11B1,CHEMBL230006,10114,MoA public,10114,KF-18-DH05,,0.5,1,,0.2,0.5
1,UPNAOLQUAQLVHO-GBLZOACLSA-N,0,1,2.20455201232303,0,-0.170178257254629,0.669099675048274,-0.507885794823907,1.42010840839028,NC(=O)n1cc(NC(=O)N2[C@H](C(=O)NCc3cccc(Cl)c3F)C[C@H]3C[C@H]32)c2cc(OCC(=O)O)ccc21,,Complement Factor D (CFD) Inhibitor,CFD,CHEMBL3673804,68284110,MoA public,68284110,BE-76-XL76,,0.5,1,,0.2,0.5
1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,0,1,3.16643483579121,0,-0.679636139981841,0.134049097178198,-1.56215133782402,-0.0503193391677702,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,139411-96-4,"Large Conductance K(Ca) 1.1 (BK, maxi K+) Channel Activators;Ectonucleotide Pyrophosphatase/Phosphodiesterase 2 (ENPP2;Autotaxin) Inhibitors",ENPP2,CHEMBL496,3598,MoA public,3598,QE-37-QC55,,0.5,1,,0.2,0.5
1,KRVMLPUDAOWOGN-UHFFFAOYSA-N,0,1,2.10901916697291,0,-0.443836914066988,-0.497232883826777,-1.1847473955974,-0.30821608082574,COc1ccc2[nH]cc(C3=CCNCC3)c2c1,107008-28-6,5-HT1A Receptor Agonists;5-HT1B Agonists,HTR1A,CHEMBL18785,108028,,,,,0.5,1,,0.2,0.5
1,JXTHNDFMNIQAHM-UHFFFAOYSA-N,0,1,1.66675344441714,0,0.244665593157823,1.28367235335215,-0.386549708117216,1.73295641633949,O=C(O)C(Cl)Cl,13425-80-4,Apoptosis Inducers;Pyruvate Dehydrogenase Kinase (PDHK;PDK) Inhibitors,PDK1,CHEMBL13960,6597,,,,,0.5,1,,0.2,0.5
1,JUUFBMODXQKSTD-UHFFFAOYSA-N,0,1,0.589646444452178,0,0.0680223402554685,0.557075112595735,-0.145814933228268,0.663281076575918,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,1198579-27-9,Voltage-Gated K(V) 7 (KCNQ) Channel Activators,KCNQ2,CHEMBL1256752,53275,MoA public,53275,SB-72-AP49,,0.5,1,,0.2,0.5
1,COFOABYDLYTAJX-UHFFFAOYSA-N,0,1,1.46492015206338,0,-0.0952601021440364,0.0223876009669577,-0.84296339247805,0.163729552434337,CC(C(=O)O)c1ccc2c(c1)C(=O)c1ccccc1CS2,,DNA Polymerase Inhibitors;ATPase Inhibitors,REV3L,CHEMBL202278,21553132,MoA public,21553132,RB-13-OG45,,0.5,1,,0.2,0.5
1,AIXMJTYHQHQJLU-UHFFFAOYSA-N,0,1,1.34321404772488,0,-0.30776751836735,-0.363556708881666,-0.951436782270511,-0.6179250036737,COC(=O)CC1CC(c2ccc(O)cc2)=NO1,478336-92-4,Macrophage Migration Inhibitory Factor (MIF) Inhibitors,MIF,CHEMBL210858,4633677,MoA public,,VF-28-HC82,,0.5,1,,0.2,0.5
1,JXZZEXZZKAWDSP-UHFFFAOYSA-N,0,1,2.91786221488297,0,-1.57273188506146,-2.08214013142662,-2.37923969693666,-2.08616009687803,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,26844-12-2,alpha1-Adrenoceptor Antagonists,ADRA1B,CHEMBL2104941,33625,,,,,0.5,1,,0.2,0.5
1,INRRBCBUMMJGOS-UHFFFAOYSA-N,0,1,2.36238034218615,0,-1.49611549967547,0.289245899480805,-2.36802973480059,0.652472514323194,CC(C)(c1cc(Br)c(OCC(O)CN2CCOCC2)c(Br)c1)c1cc(Br)c(OCC(O)CN2CCOCC2)c(Br)c1,299420-64-7,beta-Amyloid (Abeta) Aggregation Inhibitors,APP,CHEMBL1271166,3090938,MoA public,3090938,FB-78-DI28,,0.5,1,,0.2,0.5
1,HHBOWXZOLYQFNY-UHFFFAOYSA-N,0,1,1.80407392878834,0,-1.34984210533458,-0.97039886452699,-2.02785009110823,-0.834953142026945,CCCOc1ccc(Br)cc1-c1cc(-c2ccc(Cl)cc2)[nH]c1-c1ccncc1,191034-25-0,GCGR antagonist;Glucagon Receptor (GCGR) Antagonists,GCGR,CHEMBL351772,5311276,MoA public,5311276,MD-83-GK90,,0.5,1,,0.2,0.5
1,IQGJUDFNHPTCGC-UHFFFAOYSA-N,0,0,0.862246151815854,0,4.91487219517387,2.57908634667376,-0.080675540820778,7.14121900738903,Cc1nc(-n2cnn(Cc3ccc(C(F)(F)F)cc3)c2=O)sc1C(=O)NCc1cccnc1,1072804-24-0,SCD inhibitor,SCD,CHEMBL3394688,58031447,,,,,0.5,1,,0.2,0.5
1,ZFZPJDFBJFHYIV-UHFFFAOYSA-N,0,1,1.45974816286905,0,0.533656322085245,0.786426547816469,-0.237460569556498,1.45820743064597,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,87691-91-6,alpha1-Adrenoceptor Antagonists,ADRA1B,CHEMBL1204189,55751,,,,,0.5,1,,0.2,0.5
1,VDWFDMKVYHLWRD-UHFFFAOYSA-N,0,1,1.05924180806912,0,-1.11946811544819,0.852188690835915,-1.82185731327383,1.25323690577514,O=C1CCCC2=C1C(c1cccc(Br)c1)Nc1ccc3ccccc3c12,,Rho C GTPase Inhibitors,RHOC,,619137,MoA public,619137,HE-27-FR27,,0.5,1,,0.2,0.5
1,XFWZBMTTXLUWKW-YIUHCBHRSA-N,0,0,3.8270869023455,0,-2.49472986295677,-1.93344093956685,-4.28468551655071,-1.62423513208002,,,,,,,,,,,0.5,1,,0.2,0.5
1,RATFAFAWIWHLMR-UHFFFAOYSA-N,0,1,-0.846383272843539,0,0.40472009524994,0.00350589425050987,-0.100413712440456,0.326079527099281,Cn1c(-c2ccccc2)c(-c2cn(CCC(=O)Nc3ccc(-c4ccccc4)cc3)nn2)c2cc(C(=O)O)c(O)cc21,1143579-78-5,Protein Tyrosine Phosphatase SHP-2 (PTP2C) Inhibitors,PTPN11,CHEMBL590043,25262527,MoA public,25262527,JB-08-BL30,,0.5,1,,0.2,0.5
1,XIKRQPKFOKKGGW-LCYFTJDESA-N,0,1,0.796168866481113,0,-0.134920247875692,0.481588670802376,-0.887990750442656,0.621364952824041,,,,,,,MoA public,6509858,SE-02-XF05,,0.5,1,,0.2,0.5
1,YEZNLOUZAIOMLT-UHFFFAOYSA-N,0,1,1.4490577177643,0,-0.53290847383019,0.353161536629424,-1.06896799799722,0.0716681229901115,,,,,,,,,,,0.5,1,,0.2,0.5
1,DLMBMHOJKBPKLK-UHFFFAOYSA-N,0,1,2.48913755897949,0,-0.734499946237423,0.779398644773363,-1.4048998631066,1.23897091895889,CCOc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1,1320266-08-7,camk1 gene inhibitor,CAMK1,CHEMBL2030554,53346432,MoA public,53346432,KA-27-KH73,,0.5,1,,0.2,0.5
1,RUOKEQAAGRXIBM-GFCCVEGCSA-N,0,1,1.42780446469849,0,-0.609016281552567,-0.424506317715525,-1.39607772981333,-0.518604514200772,C#CCN[C@@H]1CCc2ccccc21,1204184-69-9,MAO-B Inhibitors,MAOB,CHEMBL1201142,3052775,MoA public,3052776,OA-39-IH02,,0.5,1,,0.2,0.5
1,RGCVKNLCSQQDEP-UHFFFAOYSA-N,0,1,1.57905954022918,0,0.087837655963857,-1.18793778421072,-1.15685569192207,-0.269311803399927,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,130-69-8,Dopamine Receptor Antagonists,DRD2,CHEMBL567,4748,,,,,0.5,1,,0.2,0.5
1,AOUZPXZGMZUQQS-YPAWHYETSA-N,0,1,1.23760135394393,0,-0.614979187995005,0.254905408037161,-0.737347245374733,0.221074612482552,CC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](Cc1ccccc1)C(N)=O,1809784-29-9,GADD45Beta/ MKK7 complex disruptor,MAP2K7,,86295191,,,,,0.5,1,,0.2,0.5
1,PXRDIWAVNLQFBI-UHFFFAOYSA-N,0,1,-1.13274981743771,0,0.223496622880193,0.391086557684053,0.412673992717123,0.320883100926336,N#Cc1cnc2cnc(NCCN3CCOCC3)cc2c1Nc1ccc(Cc2ccccc2)cc1,,Tpl-2/Cot (MAP3K8) Kinase Inhibitors,MAP3K8,CHEMBL371658,11496376,MoA public,11496376,AF-60-GR11,,0.5,1,,0.2,0.5
1,AURFZBICLPNKBZ-FZCSVUEKSA-N,0,1,-0.188001944368656,0,0.115526021700427,0.241158790263207,0.117953998410063,0.0716535299376202,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,516-55-2,GABA(A) Receptor Antagonists;11-beta-Hydroxysteroid Dehydrogenase Type 1 (11beta-HSD1) Inhibitors,HSD11B1,CHEMBL2057301,92787,MoA public,92787,PE-76-NW51,,0.5,1,,0.2,0.5
1,GDZMTYCCFDKAOL-UHFFFAOYSA-N,0,1,0.3002006594257,0,-0.810586374212565,-0.0955570916660803,-1.05380584107237,-0.428225906417169,CC(C)(C)OC(=O)NCCc1ccc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)cc1,,ApoB Secretion Inhibitors,APOB,,,MoA public,,WD-15-WN01,,0.5,1,,0.2,0.5
1,QMXFZMPBYFJYLO-UHFFFAOYSA-N,0,1,2.65794245188344,0,-1.41756142304761,-0.445119836033829,-1.57330926447802,-0.0364261366968048,O=C(NCCN1CCC(n2c(=O)[nH]c3cc(F)ccc32)CC1)c1ccc(F)cc1,1150562-18-7,PLD1 inhibitor,PLD1,CHEMBL492369,44573689,,,,,0.5,1,,0.2,0.5
1,HXWARSZQGAFXJM-MGPUTAFESA-N,0,1,0.553643653230014,0,-0.445453973171804,-1.80819879973627,-0.603949256555038,-2.28124871357512,CC(C)[C@@](C)(O)[C@@H]1CN(c2nc(-c3n[nH]c4ncccc34)c(F)cc2Cl)CCN1,1321924-70-2,Protein kinase C theta inhibitor,PRKCQ,CHEMBL2326002,53354074,MoA public,53354074,UF-83-AT06,,0.5,1,,0.2,0.5
1,YIDDLAAKOYYGJG-UHFFFAOYSA-N,0,1,1.99982922330061,0,-1.77509140833733,-1.63626147184143,-1.57723178561008,-1.56526138600966,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1448428-04-3,MAP3K5 inhibitor,MAP3K5,CHEMBL3916717,71245288,,,,,0.5,1,,0.2,0.5
1,ZDQSOHOQTUFQEM-NURRSENYSA-N,0,1,1.73331887307526,0,-1.68691957260822,-0.85574339261448,-1.56592296878526,-1.31780772607028,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,104987-12-4,"Calcineurin inhibitor;FKBP12 gene modulator;""Calcineurin inhibitor;FKBP12 gene modulator""",FKBP1A,CHEMBL8597,5282071,MoA public,5282071,JA-74-TW12,,0.5,1,,0.2,0.5
1,WGFOBBZOWHGYQH-MXHNKVEKSA-N,0,1,-0.719750429033568,0,-0.323345839973621,-3.16000645972801,0.00778048261774783,-2.51792962713358,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,136790-76-6,ClC-2 Channel Activators,CLCN2,CHEMBL1201134,157920,MoA public,157920,BC-54-LN26,,0.5,1,,0.2,0.5
1,GIJDWRLMGLMKPQ-UHFFFAOYSA-N,0,1,-0.485792826822498,0,0.559905935274784,-0.673760790938152,0.943326054932393,-0.0833057174678057,NC(=O)c1nc(-c2cccnc2)nc2c1[nH]c(=O)n2C1CCN(C(=O)OCc2ccccc2)CC1,1022155-50-5,Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors,MTOR,,24937859,,,,,0.5,1,,0.2,0.5
1,GVKXFVCXBFGBCD-JRPGFILLSA-N,0,0,-0.388377068521455,0,-12.787492286971,-13.6706919093703,-15.0620063187837,-16.700602471404,COC(=O)[C@@H]1[C@@H](c2ccccc2)[C@]2(c3ccc(OC)cc3)Oc3cc(O[C@@H]4O[C@@H]([C@@H](O)CO)CO[C@H]4OC)cc(OC)c3[C@]2(O)[C@@H]1O,697235-39-5,Elongation factor 1 alpha inhibitor;Translation Inhibitor,EIF4A1,CHEMBL1651036,11467934,,,,,0.5,1,,0.2,0.5
1,GJZVQXWEIYRHBE-UHFFFAOYSA-N,0,1,-2.07559402929774,0,0.240251366419901,-0.29177888266681,0.837795495744262,-0.241832632762831,,,,,,,MoA public,132252,EE-12-FV80,,0.5,1,,0.2,0.5
1,OJHLJXROBUJUPQ-UHFFFAOYSA-N,0,1,-0.646267731948042,0,-0.0134515207966315,-1.72119860904202,0.441003814827492,-1.52506891252858,CNc1nc2nc3c1[nH]c(=O)n3Cc1cccc(c1)OCCOCCO2,,NUDT1 Inhibitor;NUDT1 inhibitor,NUDT1,CHEMBL3794167,118704899,,,,,0.5,1,,0.2,0.5
1,OOYBKKYAZSKAEJ-UHFFFAOYSA-N,0,1,-0.714080003444629,0,0.035942424564355,-0.747409916185184,0.959505494090608,-0.814384150682809,Cc1c(SC#N)c(=O)n(-c2ccccc2)n1C,91397-05-6,CRF Receptor Antagonists,CRHR1,,618583,MoA public,618583,GB-39-OF03,,0.5,1,,0.2,0.5
1,XXSDLQLNIVFIJI-UHFFFAOYSA-N,0,1,2.73765163573765,0,-1.19505688789932,-2.49075252464479,-3.58525301124931,-1.89368987217015,Nc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1,1383716-40-2,Phosphatidylinositol 3-Kinase Catalytic Subunit Type 3 (PIK3C3;Vps34) Inhibitors,PIK3C3,CHEMBL3781415,67983123,,,,,0.5,1,,0.2,0.5
1,AURFZBICLPNKBZ-YZRLXODZSA-N,0,1,0.648614659928788,0,-0.442615881366686,-0.0882731961053968,-0.170927270648549,-0.561449995766516,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,110350-90-8,GABA(A) Receptor Modulators,GABRA1,CHEMBL210952,31402,MoA public,31402,OC-61-TF93,,0.5,1,,0.2,0.5
1,GZYGRXMERWMSTJ-INIZCTEOSA-N,0,1,0.245170711663054,0,2.50224175321513,1.08740603297268,2.7478356969344,0.699390661547574,CC(C)C[C@H](N)COc1ccc2c(c1)OCc1cnc(NC(=O)C3CC3)cc1-2,1454913-31-5,AP2-Associated Protein Kinase 1 (AAK1) Inhibitors,AAK1,,71727020,,,,,0.5,1,,0.2,0.5
1,JHLHNYVMZCADTC-LOSJGSFVSA-N,0,1,0.86456174288548,0,-0.335596802193562,-0.880344101300994,-0.416818459273713,-0.873704688913466,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,153205-46-0,kappa-Opioid Agonists,OPRK1,CHEMBL1190199,179340,MoA public,179340,AC-11-SE07,,0.5,1,,0.2,0.5
1,IKMDFBPHZNJCSN-UHFFFAOYSA-N,0,1,0.531237192316282,0,0.144913459832418,-0.0230528979135763,0.249634996847364,-0.0282947559663122,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,529-44-2,Androgen Receptor Ligands;Cytochrome P450 CYP3A4 Inhibitors;Antioxidants,AR,CHEMBL164,5281672,,,,,0.5,1,,0.2,0.5
1,ZRPJJBLGKLVADE-UHFFFAOYSA-N,0,1,-1.07385799182231,0,-0.124770696153532,0.105831384079989,0.145397527162647,0.0330826644334085,CN(C)CCC=C(c1ccccc1)c1ccccc1,28916-83-8,Nav1.2 (Brain Type II) Sodium Channel Blockers,SCN2A,,13465,MoA public,13464,EE-28-TI63,,0.5,1,,0.2,0.5
1,IGRCFOGPIJEESA-UHFFFAOYSA-N,0,1,0.834157688040087,0,-2.88164235217636,0.702125743241944,-2.05875294278473,0.290301274786293,O=C(Nc1ccc(I)cc1F)c1cc(F)ccc1O,,RANKL inhibitor,TNFSF11,CHEMBL3809923,127043724,,,,,0.5,1,,0.2,0.5
1,LMQBMWHHGVZWMR-UHFFFAOYSA-N,0,1,-1.23324071868348,0,1.63882738546571,1.11113715768121,1.35335622757395,1.47037941326142,CCCc1c(OCC(O)COc2ccc3c(=O)cc(C(=O)O)oc3c2CCC)ccc(C(C)=O)c1O,40785-97-5,Leukotriene Antagonists;Leukotriene Synthesis Inhibitors,CYSLTR1,CHEMBL267475,105007,MoA public,105007,VC-13-VC55,,0.5,1,,0.2,0.5
1,LMAYILTVNBZXSW-QFIPXVFZSA-N,0,1,0.632693984149459,0,0.394367121521012,0.944938481977436,-0.148035990117986,1.05029112347744,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,,RAS-SOS molecular glue,SOS1,,121424047,,,,,0.5,1,,0.2,0.5
1,CQPMMSAANJNLLH-BDJLRTHQSA-N,0,1,0.60185322056922,0,0.0760877018236997,1.13902629588844,-0.0323059264619706,1.25614999681112,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)CCN1C(=O)c1ccc(C#N)cc1,,Pyruvate Dehydrogenase Kinase (PDHK;PDK) Inhibitors,PDK2,CHEMBL304292,11726563,MoA public,11726563,GA-41-JD09,,0.5,1,,0.2,0.5
1,NVNSXBXKNMWKEJ-UHFFFAOYSA-N,0,1,-0.308206616693626,0,0.0771483681504413,0.131388311529146,-0.0726376442139794,0.222694701984682,O=C1C(=Cc2ccc(-c3ccccc3[N+](=O)[O-])o2)C(=O)N(c2ccccc2)C(=S)N1c1ccccc1,313649-08-0,Omi/HtrA2 Inhibitor,HTRA2,CHEMBL2430327,1102771,,,,,0.5,1,,0.2,0.5
1,SHHUPGSHGSNPDB-UHFFFAOYSA-N,0,1,-0.243738677502814,0,0.674958502028156,0.625042542680524,0.325278047393672,0.740117158342564,O=C(COc1ccc(C(=O)c2ccccc2)cc1)NC1CCN(Cc2ccccc2)CC1,924416-43-3,Adiponectin Receptor 1 (ADIPOR1) and Adiponectin Receptor 2 (ADIPOR2) Agonist.,ADIPOR1,CHEMBL3393145,16307093,MoA public,16307093,AE-95-HR68,,0.5,1,,0.2,0.5
