WellsConcentration,inchi_key,single-cell hit for GFP-GPI,non-tox? for GFP-GPI,GFP.PrPko.count_ratio for GFP-GPI,membrane PrP-/GFP+ hit for GFP-GPI,membrane PrP,membrane GFP,cyto PrP,cyto GFP,smiles,cas_number,moa,gene_symbols[1],chembl_ids[1],pubchem_ids[1],SSEC PubChem CIDs annotation SSEC_set,PubChem CID,NSN-number,venn_cat_1578008438,venn_x_coord_1578008438,venn_y_coord_1578008438
1,SHGAZHPCJJPHSC-YCNIQYBTSA-N,0,1,-0.654654552432847,0,0.79961615888811,0.26924959586282,1.06005847723635,0.363213298201343,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,124510-04-9,Retinoid RORbeta Ligands,RARA,CHEMBL38,444795,,,,,0.2,0.5
1,IFLIQLQVUMXNFU-IAPPQJPRSA-N,0,1,-1.00637767202654,0,1.27848736839192,0.0775524290274458,0.997251273683395,0.475848868606163,CCCCS(=O)(=O)NC(=O)[C@@H](NC(=O)[C@@H](Cc1ccc(-c2ccno2)cc1)N(C)C(=O)c1cc(C)cc(C)c1)C(C)C,,Endothelin ETA Receptor Antagonists;Endothelin ETB Receptor Antagonists,EDNRA,CHEMBL311854,9938533,MoA public,9938533,UB-91-QY43,,0.2,0.5
1,ITFBYYCNYVFPKD-FMIDTUQUSA-N,0,1,-1.72858713899302,0,3.73145710321033,-0.00360904648131982,2.48440515232736,0.244103492467679,CC1(C)CC[C@]2(C(=O)n3ccnc3)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)[C@@H]2C1,443104-02-7,"Apoptosis Inducers;Nitric Oxide Production Inhibitors;Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;Antiinflammatory Drugs;PPARgamma Agonists;""Apoptosis Inducers;Nitric Oxide Production Inhibitors;Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators;Antiinflammatory Drugs;PPARgamma Agonists""",NFE2L2,CHEMBL1720855,9958995,,,,,0.2,0.5
1,DKZYXHCYPUVGAF-JCNLHEQBSA-N,1,0,69.2942642192909,0,-19.0450114801605,-16.0839315017753,-20.1069340414387,-19.0714531108193,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,1431697-89-0,MELK inhibitor,MELK,CHEMBL3688339,,MoA public,,YD-49-HM53,A,2,2.5
1,HUNGUWOZPQBXGX-UHFFFAOYSA-N,1,0,21.9983239860339,0,-11.2391392309364,-11.7200794042763,-8.69664759042814,-10.9191244624165,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,1038395-65-1,c-src allosteric inihitor;allosteric Src inhibitor;Src Kinase Inhibitors;Antimitotic Drugs;Inhibitors of Signal Transduction Pathways;Tubulin polymerization inhibitors,SRC,CHEMBL571546,23635314,,,,A,2,2.5
1,BLEWPNAUDGZWPU-UHFFFAOYSA-N,0,1,-0.523311534101294,0,1.13329267195674,0.342943697279143,1.04303033062503,0.370071961411575,,,,,,,MoA public,9795862,BD-51-DB15,,0.2,0.5
1,PGGLRAWFUJMQBN-HXUWFJFHSA-N,0,1,0.418711433614713,0,-0.112651862612498,0.150100315299388,0.0417787012643763,0.365791646646073,O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1[C@H](CO)c1ccc(Cl)c(F)c1,1453847-30-7,ERK1/2 inhibitor,MAPK1,CHEMBL3409588,71727133,,,,,0.2,0.5
1,DWRVMQXDTOSBGF-MRXNPFEDSA-N,0,1,0.354852053740309,0,-0.493987055030867,0.0746644891920475,-0.647174488276415,0.103600166871564,CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ncc(C#N)cc2Cl)cc1NC1CC1,1609544-22-0,interleukin 1 receptor associated kinase 4,IRAK4,CHEMBL3353191,75204288,,,,,0.2,0.5
1,MSJODEOZODDVGW-UHFFFAOYSA-N,0,1,0.0073367641763703,0,0.262128000703536,-1.53939112651047,-0.588309311461804,-1.74153501069025,N=c1[nH]c2ccc(Cl)cc2c2nc(-c3ccco3)nn12,104615-18-1,Adenosine Receptor Antagonists,ADORA1,CHEMBL16687,2690,MoA public,2690,ZF-71-MU23,,0.2,0.5
1,MSJODEOZODDVGW-UHFFFAOYSA-N,0,1,0.0073367641763703,0,0.262128000703536,-1.53939112651047,-0.588309311461804,-1.74153501069025,N=c1[nH]c2ccc(Cl)cc2c2nc(-c3ccco3)nn12,104615-18-1,Adenosine Receptor Antagonists,ADORA1,CHEMBL16687,2690,MoA public,2690,SA-55-ZH37,,0.2,0.5
1,AGNFWIZBEATIAK-UHFFFAOYSA-N,0,1,-0.55071479995551,0,1.09614535286808,-0.360086622479294,0.364605002705827,-1.04571339825634,NCCCCc1ccccc1,120375-45-3,Semicarbazide-Sensitive Amine Oxidase (SSAO| VAP-1)  Inhibitors,AOC3,CHEMBL79512,83242,MoA public,83242,GE-13-TV02,,0.2,0.5
1,MRBDMNSDAVCSSF-UHFFFAOYSA-N,0,1,-0.37766263021191,0,0.0511330235212077,-1.93240385341834,0.157786977434649,-2.14470450194131,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,249607-96-3,alpha-Adrenoceptor Antagonists,ADRA1B,CHEMBL1200873,5775,MoA public,5775,CC-25-TD44,,0.2,0.5
1,LHNIIDJUOCFXAP-UHFFFAOYSA-N,0,0,-1.84003042771946,0,2.66290390449868,-3.49764153014788,5.91003877963021,-3.06051159532398,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,957054-30-7,panPI3K inhibitor,PIK3CA,CHEMBL1922096,17755052,MoA public,17755052,NE-88-GA13,,0.2,0.5
1,UVSWWUWQVAQPJR-UHFFFAOYSA-N,0,1,0.915219337160868,0,-0.0494150169844612,-0.58135572671319,-0.927210849806054,-0.730704951981238,COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OC,165377-43-5,Acetylcholine Release Enhancers;sigma1 Receptor Agonists,SIGMAR1,CHEMBL3216524,9907323,MoA public,9907323,PA-60-HV24,,0.2,0.5
1,PLOMPBOPGTUIOH-UHFFFAOYSA-N,0,1,0.7945671826227,0,-0.300432687839523,-0.637257846372984,0.154137944279254,-0.613339276052772,O=C1CC(c2cccc(-n3ccnc3)c2)=Nc2ccc(C#Cc3ccc(F)cc3)cc2N1,335258-08-7,mgluR2 Antagonists,GRM2,CHEMBL256011,9888376,MoA public,9888376,DB-55-UX87,,0.2,0.5
1,KTEIFNKAUNYNJU-LBPRGKRZSA-N,0,1,-0.0900418315590636,0,0.227726162577464,-0.249611841153696,0.422807945571684,0.00128418295364577,C[C@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1374356-45-2,"NUDT1 gene inhibitor;ALK gene inhibitor,ROS1 gene inhibitor, MET gene inhibitor, NUDT1 gene inhibitor",NUDT1,CHEMBL1825141,56671814,MoA public,56671814,LD-22-SA99,,0.2,0.5
1,FNPPHVLYVGMZMZ-XBXARRHUSA-N,0,1,-0.335949009788311,0,2.62526203073651,0.841842389386268,1.53563082040444,1.06390101175692,COc1nccnc1NS(=O)(=O)c1ccc(NC(=O)/C=C/c2ccc([N+](=O)[O-])s2)cc1,1360614-48-7,Reduces sulfur mustard intoxication;Covalent Necroptosis Inhibitors,GSDMD,CHEMBL3220918,1566236,,,,,0.2,0.5
1,VMZMNAABQBOLAK-DBILLSOUSA-N,0,1,0.281141604956932,0,-2.04254683218875,-3.77779347784516,-1.38208763888531,-4.65254715088519,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O,396091-73-9,Somatostatin SRIF1B (sst5) inhibitor,SSTR3,CHEMBL3349607,9941444,MoA public,9941444,HE-30-AT60,,0.2,0.5
1,LWLBVIFUVSUSAY-UHFFFAOYSA-N,0,1,-0.0787014401122932,0,-0.335464670217038,-1.40806996317841,-0.301012292636365,-1.67307421967718,c1ccc2cc(N3CCNCC3)ccc2c1,104090-87-1,5-HT3 receptor agonist,HTR3B,CHEMBL278509,2760171,,,,,0.2,0.5
1,SMOJVTPALLWLKJ-LJQANCHMSA-N,0,1,-0.403515147307014,0,0.373426759860573,-0.398450726374814,0.257414192236455,-0.28065912736801,O=C1Nc2ccc(-c3ccn[nH]3)cc2[C@](CNC(=O)c2ccc(F)cc2)(C(F)(F)F)O1,1141877-98-6,Long Chain Fatty Acid Elongase 6 Inhibitor,ELOVL6,CHEMBL570571,25227481,,,,,0.2,0.5
1,ZVHMJDWHTKULHY-ZDUSSCGKSA-N,0,1,-0.503618615926993,0,0.198154690300547,-0.131491720193436,-0.257190705301988,-0.322591380373486,CCc1nnc(NC(=O)N[C@H](CO)CCN2CC(Oc3ccc(Cl)cc3)C2)s1,,Chemokine CCR3 Antagonists,CCR3,,10238083,,,,,0.2,0.5
1,ZJAWVBLMRPEUPW-UHFFFAOYSA-N,0,1,-0.0843189602250471,0,-0.777981096924822,-0.273236368468376,-0.348464568041878,-0.343242756031472,N=C(N)NC(=N)Nc1ccc(Cl)c(Cl)c1,15233-34-8,5-HT3 Receptor agonist;Cell Adhesion Inhibitors,HTR3B,CHEMBL41433,151947,,,,,0.2,0.5
1,RQOKOKQQGKYASH-FPBOJHQQSA-N,0,1,-0.00855112507332262,0,-0.642527761821235,-0.885617606170901,-0.187171422395077,-0.987077881171419,O=C(/C=C/N1[C@H]2CC[C@@H]1c1ncnc(NC3CC3)c1C2)c1ccccc1O,,N-Ac Lysine competitive SMARCA2/4 inhibitor,SMARCA2,CHEMBL3818070,121596329,,,,,0.2,0.5
1,HPHUVLMMVZITSG-LURJTMIESA-N,0,1,-1.01113838614453,0,-0.482892657903719,-0.504059941072649,-0.275414127521235,-0.334417309588063,CC[C@@H](C(N)=O)N1CCCC1=O,102767-28-2,Synaptic vesicle glycoprotein 2A modulator,CACNA1B,CHEMBL1286,5284583,MoA public,5284583,AA-87-EI21,,0.2,0.5
1,LWQQLNNNIPYSNX-UROSTWAQSA-N,0,1,-0.152271032849145,0,0.735470952064953,-0.217564223477999,0.626945439865544,-0.602202504332888,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O,112828-00-9,Vitamin D analog,BGLAP,CHEMBL1200666,5288783,MoA public,5288783,GB-32-EE69,,0.2,0.5
1,OBWGMKKHCLHVIE-UHFFFAOYSA-N,0,1,-0.0461592850725445,0,0.0511685952561971,-1.1347122875341,-0.478557690309791,-1.22324108384152,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,67121-76-0,Dopamine D2 Antagonists;5-HT2A Antagonists,DRD2,CHEMBL63756,49381,,,,,0.2,0.5
1,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,0,1,0.564992451558064,0,-0.725768283565835,0.539668590415551,-0.412120363108823,0.586165034009642,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,1246815-36-0,Calcium channel inhibitor L-type,CACNA1C,CHEMBL1428,4497,MoA public,4497,UB-40-OU51,,0.2,0.5
1,BOOROEDYUBEHOH-UHFFFAOYSA-N,0,1,0.775039997567887,0,-1.75063130146286,0.242210685156937,-0.384414067088082,0.251378440835955,Cc1[nH]c2ncnc(N3CCC(CN)(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c2c1C,,LIMK1 gene inhibitor;LIMK2 gene inhibitor,LIMK1,CHEMBL3799326,127047919,,,,,0.2,0.5
1,QJJXYPPXXYFBGM-LFZNUXCKSA-N,0,1,0.12867579501329,0,-2.50749285734361,-0.578989903164166,-0.843958235955445,-0.337889357325291,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,104987-11-3,Calcineurin inhibitor;FKBP12 gene modulator,FKBP1A,CHEMBL269732,445643,,,,,0.2,0.5
1,UBXDWYFLYYJQFR-UHFFFAOYSA-N,0,1,-0.810379122515767,0,-0.158182309077835,0.553087606780327,-0.0611393168027441,1.11038525841746,COc1c(O)cc(C(=O)O)cc1O,4319-02-2,Free Radical Scavengers;NF-kappaB (NFKB) Activation Inhibitors,RELA,CHEMBL118992,78016,,,,,0.2,0.5
1,KQEPIRKXSUIUTH-UHFFFAOYSA-N,0,1,-0.0753387567572935,0,-0.295341399534792,0.250456733638313,-0.0616387779114582,0.409225576122306,O=C1CSC(c2ccccc2Cl)c2cc(Cl)ccc2N1,75450-34-9,Na+/Ca2+ Exchanger (NCX) Inhibitors;SERCA Inhibitors,ATP2A1,CHEMBL1495071,2688,,,,,0.2,0.5
1,DOKZLKDGUQWMSX-HKBQPEDESA-N,0,1,-0.337821225016217,0,0.916570973904265,-0.116649273987001,0.400644413355852,-0.180945672402041,OC[C@H](Cc1ccccc1)Nc1nc(Oc2ccc3c(c2)CCC3)nc2c1ncn2Cc1ccc(-c2ccccc2)cc1,944328-88-5,ADP ribosylation factor 1 inhibitor,ARFGAP1,CHEMBL259181,42623900,,,,,0.2,0.5
1,IDHADZLSPDGLOW-UHFFFAOYSA-N,0,1,-1.31789159627756,0,0.657361446053744,-1.79159242933798,0.376383144823212,-2.24064171569191,,,,,,,,,,,0.2,0.5
1,HCODCRHNVCTCTR-UHFFFAOYSA-N,0,1,0.0943590031741711,0,0.0773725422750645,-2.10022349770042,0.00789920884031747,-2.25189367079941,Nc1ccc(S(N)(=O)=O)cc1I,1350027-80-3,Carbonic anhydrase inhibitor,CA1,CHEMBL268177,9861037,,,,,0.2,0.5
1,PLYJYKAWZXEBFC-WDNCENIBSA-N,0,1,0.0616132536714545,0,0.160769591233335,-2.27861967789308,-0.364961667906825,-2.60900456695779,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1cncc(C(=O)c2ccc(F)cc2)c1)C1CCCCC1,1005342-47-1,Inhibitor of Apoptosis Proteins (IAP) Inhibitors;Apoptosis Inducers,BIRC2,,58191770,MoA public,58191770,SD-84-EA08,,0.2,0.5
1,RIJLVEAXPNLDTC-UHFFFAOYSA-N,0,1,0.849648870598321,0,-0.792091825821653,-0.887464624178104,-0.398318342597013,-0.672282824351015,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,1206101-20-3,,JAK1,CHEMBL3301602,49831257,,,,,0.2,0.5
1,UKMJWGFHXMGRNG-VZUYHUTRSA-O,0,1,9.35052117783121,0,-3.54355517155232,-1.31046430816461,-3.46751891736459,-1.67336015917584,CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@@H](Cc2ccc3ccccc3c2)N/C(=N/C2CCCCC2)NC2CCCCC2)cc1,,BDKRB2 antagonist,BDKRB2,CHEMBL1315207,6604942,MoA public,6604942,AD-25-ME82,,0.2,0.5
1,ISFPDBUKMJDAJH-UHFFFAOYSA-N,0,1,1.09638734814154,0,-0.855880028627176,-0.39806335831038,-0.666776188576402,-0.573922490674262,O=C1CCc2c(ccc3ccccc23)O1,5690-03-9,Histone Deacetylase SIRT2 Inhibitors,SIRT2,CHEMBL86537,5269,,,,,0.2,0.5
1,QPKROMNIEAEFQA-UHFFFAOYSA-N,0,1,0.197544121978139,0,-0.52190190152597,-1.55745647186777,-0.331187051688367,-2.15712333252113,O=C(N=c1[nH]c2ccccc2[nH]1)c1cccc([N+](=O)[O-])c1,301675-24-1,"Inhibitors of Signal Transduction Pathways;Interleukin-1 Receptor-Associated Kinase (IRAK) Inhibitors;""Inhibitors of Signal Transduction Pathways;Interleukin-1 Receptor-Associated Kinase (IRAK) Inhibitors""",IRAK1,CHEMBL210658,3572750,,,,,0.2,0.5
1,WLSORBAAVBPTGJ-UHFFFAOYSA-N,0,1,-0.156255491241432,0,0.55734737238937,0.335366647609665,1.11973652096819,0.29345425400886,,,,,,,,,,,0.2,0.5
1,LWXTZTBZRNUYJS-UHFFFAOYSA-N,0,1,0.606366691835441,0,0.422753841025851,1.00656750949411,-0.522267744088079,0.780644055787128,,,,,,,,,,,0.2,0.5
1,ORYHYYPNXPCWQU-OAGGEKHMSA-N,0,1,1.11570997630983,0,-1.94031019900773,2.54057926332768,-1.19735336707297,3.53632625743439,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1C[C@H](F)C[C@H]1C(=O)Nc1cccnn1,,Peptide Deformylase (PDF) Inhibitors,PDF,,57937088,MoA public,57937088,DD-82-GV50,,0.2,0.5
1,PKQYVFHRKFDVCH-UHFFFAOYSA-N,0,1,-0.91021040887942,0,0.824272924616516,-0.105855850189848,-0.290990320350075,-0.307934674130389,Cc1ccc(NC(=N)N)cc1,1187927-45-2,5-HT3 receptor agonist,HTR3B,CHEMBL1204200,409364,,,,,0.2,0.5
1,RJGBMEDATGRCEA-UHFFFAOYSA-N,0,1,0.362995005608215,0,0.237560897159168,-0.932834243997808,-0.850578692035065,-1.33740668212142,,,,,,,MoA public,9848609,TD-78-QT73,,0.2,0.5
1,FJWYXWJQDPCIEZ-UHFFFAOYSA-N,0,1,-0.729774920676171,0,1.13308700873282,1.12744250670586,1.1916675955485,1.52132307222945,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1C1CCCC1,1331845-06-7,CDK4 Inhibitors,CDK4,CHEMBL3691561,53378674,,,,,0.2,0.5
1,VPJXQGSRWJZDOB-UHFFFAOYSA-O,0,1,0.937190999585924,0,-2.65775746188522,-1.58865425800413,-1.45281670496203,-1.71346812941044,C[N+](C)(C)CCOC(N)=O,2260-51-7,Cholinergics,CHRM1,CHEMBL14,2551,,,,,0.2,0.5
1,WWQTWEWAPUCDDZ-QGZVFWFLSA-N,0,1,-0.602549140658528,0,-0.364179747613064,-0.662943117604209,-0.327316682067633,-0.484642693447011,Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1Cl,1228690-19-4,LPAR1 antagonist,LPAR1,CHEMBL3621966,46240292,,,,,0.2,0.5
1,LUJZZYWHBDHDQX-QFIPXVFZSA-N,0,1,-0.144135460022643,0,-1.34082719117036,-2.15359508142906,-0.521613268229121,-2.33643106238922,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,714971-09-2,EGFR (HER1;erbB1) Inhibitors;HER2 (erbB2) Inhibitors;HER3 (erbB3) Inhibitors;HER4 (erbB4) Inhibitors,EGFR,CHEMBL1645462,10437018,,,,,0.2,0.5
1,IVTVGDXNLFLDRM-HNNXBMFYSA-N,1,0,18.91564940526,0,-10.4101135284893,-9.42273012044492,-3.70055854633137,-8.7726459018548,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,112887-68-0,dual thymidylate synthase and dihydrofolate reductase inhibitors,DHFR,CHEMBL225071,135400182,,,,A,2,2.5
1,OKVCTOBWIAGOMR-ACCUITESSA-N,0,1,-0.710366027007299,0,-0.0490219424494508,-7.9442370869751,-0.137804345681353,-9.09686989029771,COc1cc(/C=C/C(=O)CCCCc2ccccc2)ccc1O,81840-57-5,Inducible Nitric Oxide Synthase (NOS-2) Inhibitors;Tyrosinase Inhibitors;IL-1 Inhibitors;Antioxidants;TNF-alpha Production Inhibitors,NOS2,,6440365,MoA public,6440365,IF-08-GY16,,0.2,0.5
1,USGGSIVMQBZIHX-UHFFFAOYSA-N,0,1,-0.128274734601869,0,0.621205169131331,-1.49906376154602,-0.276104238924097,-1.92165298790649,NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,,Carbonic anhydrase inhibitor,CA1,CHEMBL23922,743904,,,,,0.2,0.5
1,PUWRZSGQAPPNEC-UHFFFAOYSA-N,0,1,0.0796975479596195,0,0.0561900197649371,-0.399485398041278,-0.216029533151203,-0.0991615060085909,O=c1[nH]c2cc(Cl)ccc2c(=O)cc1O,,NMDA Antagonists,GRIN1,,,MoA public,,EF-62-IO23,,0.2,0.5
1,MEZLKOACVSPNER-GFCCVEGCSA-N,0,1,0.808208748179416,0,-1.06169974239879,-0.336993786599997,-0.816650715928108,-0.251732684841153,C#CCN(C)[C@H](C)Cc1ccccc1,102741-42-4,MAO-B Inhibitors,MAOB,CHEMBL1200904,26757,,,,,0.2,0.5
1,LRGVDHZAEYAHLG-UHFFFAOYSA-N,0,1,1.25486539630431,0,-0.662260453050449,3.78875681381408,-0.0141854176300468,4.74200809446402,,,,,,,,,,,0.2,0.5
1,WNWPRKWIJGVALY-UHFFFAOYSA-N,0,1,0.157250147845549,0,-0.0509336951094575,-0.441655180637386,-0.658483917370026,-0.232863443629404,Cc1ccc2ccc(C(Nc3ccccn3)c3sccc3C)c(O)c2n1,430462-25-2,Apoptosis Inducers;Caspase Activators;Mcl-1 Inhibitors,MCL1,,2907292,,,,,0.2,0.5
1,IJBNWYRAKMOUIC-JKSUJKDBSA-N,0,1,0.296935723396686,0,-0.150126276239399,-0.344254077299907,-0.492925062595834,-0.502590111486397,,,,,,,,,,,0.2,0.5
1,IMXKHFILKMPFGB-ZWYWTTNJSA-N,0,1,-0.761010320647881,0,-0.969052119312799,-1.52235772993469,1.26802438409977,-1.05165090141854,,,,,,,,,,,0.2,0.5
1,YKGYIDJEEQRWQH-UHFFFAOYSA-N,0,1,-0.855952746420215,0,0.305521139347064,0.323802981244428,-0.187719344965152,0.331110255038871,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1,39492-01-8,"AP-1 Inhibitors;Tryptase Inhibitors;NF-kappaB (NFKB) Activation Inhibitors;MATE1 Inhibitors;""AP-1 Inhibitors;Tryptase Inhibitors;NF-kappaB (NFKB) Activation Inhibitors;MATE1 Inhibitors""",TPSAB1,CHEMBL1398351,3447,MoA public,3447,WD-06-KH14,,0.2,0.5
1,LDQYATFLTIHISD-UHFFFAOYSA-N,1,0,22.0537257209915,0,-10.8388244997992,-11.5035931419168,-8.42247858150577,-10.9210022450453,,,,,,,,,,A,2,2.5
1,UTZAFVPPWUIPBH-QSLRECBCSA-N,0,1,0.732606869007657,0,-0.525981017213959,-1.29815524959351,-0.671543614453586,-1.47167303849818,C/C=C/C(=O)N1C(=O)OC[C@@H]1Cc1ccccc1,133812-16-5,RKIP-RAF1 interaction inhibitor,PEBP1,,5702600,MoA public,5702600,TA-52-NC63,,0.2,0.5
1,GZSOSUNBTXMUFQ-YFAPSIMESA-N,0,1,-0.578180949600889,0,0.890130936416971,1.06160038850229,0.230363071525411,1.53393665759055,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,520-27-4,Aryl Hydrocarbon Receptor (AhR) Agonists,AHR,CHEMBL231884,5281613,MoA public,5281613,IB-14-RI53,,0.2,0.5
1,KPYSYYIEGFHWSV-UHFFFAOYSA-N,0,1,-0.285721471947965,0,-0.229875723226932,-0.669004178836782,-0.0717558309535107,-1.03591926633598,NCC(CC(=O)O)c1ccc(Cl)cc1,1134-47-0,GABA(B) Agonists,GABBR1,CHEMBL1897150,2284,MoA public,2284,CC-08-KP55,,0.2,0.5
1,NDEVFXJRZJJZDG-UHFFFAOYSA-N,0,1,-0.13808959633402,0,-0.0676161449766158,0.0960813371019631,-0.750048582594777,-0.0249434165682562,CC(C)(C)c1ccc(S(=O)(=O)n2c(C(=O)O)cc3cc(Cl)ccc32)cc1,1046151-58-9,CCR9 chemokine antagonist,CCR9,,24877964,MoA public,24877964,PC-54-MR49,,0.2,0.5
1,HRRBJVNMSRJFHQ-UHFFFAOYSA-N,0,1,-0.100822921560855,0,-1.24590822119356,-0.239912697261178,-0.118791862862928,-0.0794625916444442,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,1164469-60-6,alpha1D-Adrenoceptor Antagonists,ADRA1D,CHEMBL1257069,4418,MoA public,4418,RD-05-FP87,,0.2,0.5
1,RERPSPPBSSELBR-UHFFFAOYSA-N,0,1,0.90330503710825,0,-0.769573275595217,-0.54968587775908,-0.0793432946480349,-0.554141919548302,NS(=O)(=O)N1CCc2ccccc2C1,15211-62-8,Carbonic Anhydrase Type II Inhibitors;Carbonic Anhydrase Type IX Inhibitors;Carbonic Anhydrase Type XIV Inhibitors,CA2,CHEMBL1077219,14787907,MoA public,14787907,EE-59-HC06,,0.2,0.5
1,JWIYKMOFSFOAAZ-UHFFFAOYSA-N,0,1,0.610493754685601,0,-0.91988600154663,-0.0770443734799146,-0.655917586623887,-0.0963056579514404,O=c1[nH]nc2c3ccccc3oc3cccc1c32,220938-23-8,Poly(ADP-ribose)polymerase-1 (PARP-1) Inhibitors,PARP1,,12044741,MoA public,12044741,LB-17-PD08,,0.2,0.5
1,IYNDTACKOAXKBJ-UHFFFAOYSA-N,1,0,55.1228364309558,0,-16.8273114162173,-12.6702256916006,-16.0251677568653,-12.4635887190406,OCCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1,164658-13-3,Protein Kinase C (PKC) Inhibitors;CDK1 Inhibitors;CDK2 Inhibitors,CDK1,CHEMBL300389,644215,MoA public,644215,TD-67-RF32,A,2,2.5
1,WBKCKEHGXNWYMO-UHFFFAOYSA-N,0,1,1.14099966886755,0,-3.69335797876599,-2.71938047314002,-0.207615693262297,-2.51194011200527,CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1,1373423-53-0,"pan-KDM6 family (KDM6A / KDM6B / UTY);Histone demethylation inhibitors;KDM6A gene inhibitor, KDM6B gene inhibitor",KDM6A,CHEMBL3183531,71729974,MoA public,71729974,NA-30-HS87,,0.2,0.5
1,KYPYKOKSZYHQII-HSZRJFAPSA-N,0,1,0.414266319501298,0,0.79230022963764,-0.172774453052448,-0.325884747404232,-0.194631935857302,,,,,,,,,,,0.2,0.5
1,NLKQTNGJKCBXMU-MDZDMXLPSA-N,1,0,63.3555192746984,0,-14.4650162962967,-7.13867342385734,-15.2211311774625,-6.77071037520163,O=C(/C=C/c1ccc(CNCCc2cnc3ccccc3c2)cc1)NO,,Histone Deacetylase (HDAC) Inhibitors,HDAC9,CHEMBL139663,10914997,MoA public,10914997,ZB-72-WY25,A,2,2.5
1,SGDBTWWWUNNDEQ-LBPRGKRZSA-N,0,1,0.827634330241954,0,-0.90922518110823,0.64998001619571,0.330798665019459,1.45001066788246,,,,,,,MoA public,460612,UD-10-EB01,,0.2,0.5
1,DETOMBLLEOZTMZ-UHFFFAOYSA-N,0,1,3.94402518577936,0,-4.97444600042773,-3.66223703637084,-2.94076974591262,-3.29704082832258,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1,1857417-13-0,Menin inhibitor,MEN1,CHEMBL3780822,91667931,MoA public,91667931,UE-02-UW61,,0.2,0.5
